Código Provincia	Código Departamento	Departamento	Código Localidad	Localidad
02	02007	Comuna 1	02007010	Ciudad de Buenos Aires
02	02014	Comuna 2	02014010	Ciudad de Buenos Aires
02	02021	Comuna 3	02021010	Ciudad de Buenos Aires
02	02028	Comuna 4	02028010	Ciudad de Buenos Aires
02	02035	Comuna 5	02035010	Ciudad de Buenos Aires
02	02042	Comuna 6	02042010	Ciudad de Buenos Aires
02	02049	Comuna 7	02049010	Ciudad de Buenos Aires
02	02056	Comuna 8	02056010	Ciudad de Buenos Aires
02	02063	Comuna 9	02063010	Ciudad de Buenos Aires
02	02070	Comuna 10	02070010	Ciudad de Buenos Aires
02	02077	Comuna 11	02077010	Ciudad de Buenos Aires
02	02084	Comuna 12	02084010	Ciudad de Buenos Aires
02	02091	Comuna 13	02091010	Ciudad de Buenos Aires
02	02098	Comuna 14	02098010	Ciudad de Buenos Aires
02	02105	Comuna 15	02105010	Ciudad de Buenos Aires
06	06028	Almirante Brown	06028010	Almirante Brown
06	06035	Avellaneda	06035010	Avellaneda
06	06091	Berazategui	06091010	Berazategui
06	06098	Berisso	06098010	Berisso
06	06119	Brandsen	06119010	Altamirano
06	06119	Brandsen	06119015	Barrio El Mirador
06	06119	Brandsen	06119020	Barrio Las Golondrinas
06	06119	Brandsen	06119030	Barrio Los Bosquecitos
06	06119	Brandsen	06119040	Barrio Parque Las Acacias
06	06119	Brandsen	06119045	Campos de Roca - Posada de Los Lagos
06	06119	Brandsen	06119050	Brandsen
06	06119	Brandsen	06119060	Gómez
06	06119	Brandsen	06119070	Jeppener
06	06119	Brandsen	06119080	Oliden
06	06126	Campana	06126020	Barrio Los Pioneros (Barrio Tavella)
06	06126	Campana	06126030	Campana
06	06134	Cañuelas	06134020	Barrio El Taladro
06	06134	Cañuelas	06134030	Cañuelas
06	06134	Cañuelas	06134040	Gobernador Udaondo
06	06134	Cañuelas	06134050	Máximo Paz
06	06134	Cañuelas	06134060	Barrio San Esteban - Barrio Los Pozos
06	06134	Cañuelas	06134070	Uribelarrea
06	06134	Cañuelas	06134100	Chacras de La Trinidad
06	06245	Ensenada	06245010	Ensenada
06	06252	Escobar	06252010	Escobar
06	06252	Escobar	06252020	Paraná de las Palmas
06	06260	Esteban Echeverría	06260010	Esteban Echeverría
06	06266	Exaltación de la Cruz	06266020	Capilla del Señor
06	06266	Exaltación de la Cruz	06266030	Diego Gaynor
06	06266	Exaltación de la Cruz	06266040	Los Cardales
06	06266	Exaltación de la Cruz	06266060	Pavón - Barrio El Remanso - Barrio Los Pinos
06	06266	Exaltación de la Cruz	06266120	El Chajá
06	06266	Exaltación de la Cruz	06266130	El Malacate
06	06266	Exaltación de la Cruz	06266140	La Macarena
06	06266	Exaltación de la Cruz	06266150	Las Vizcachas
06	06266	Exaltación de la Cruz	06266160	Torres
06	06270	Ezeiza	06270010	Ezeiza
06	06274	Florencio Varela	06274010	Florencio Varela
06	06364	General Rodríguez	06364005	Aero Country Club
06	06364	General Rodríguez	06364015	Barrio Ruta 24 Km 23,5
06	06364	General Rodríguez	06364030	General Rodríguez
06	06371	General San Martín	06371010	General San Martín
06	06408	Hurlingham	06408010	Hurlingham
06	06410	Ituzaingó	06410010	Ituzaingó
06	06412	José C. Paz	06412010	José C. Paz
06	06427	La Matanza	06427010	La Matanza
06	06441	La Plata	06441030	La Plata
06	06441	La Plata	06441060	Martín García
06	06434	Lanús	06434010	Lanús
06	06490	Lomas de Zamora	06490010	Lomas de Zamora
06	06497	Luján	06497020	Carlos Keen
06	06497	Luján	06497025	Club de Campo Los Puentes
06	06497	Luján	06497060	Luján
06	06497	Luján	06497070	Olivera
06	06497	Luján	06497100	La Catalina
06	06497	Luján	06497120	Estancia Las Lilas
06	06497	Luján	06497110	Loma Escondida
06	06497	Luján	06497090	Torres
06	06515	Malvinas Argentinas	06515010	Malvinas Argentinas
06	06525	Marcos Paz	06525005	Barrio Lisandro de La Torre y Santa Marta
06	06525	Marcos Paz	06525010	Barrio Santa Rosa
06	06525	Marcos Paz	06525030	Villars
06	06525	Marcos Paz	06525020	Marcos Paz
06	06539	Merlo	06539010	Merlo
06	06560	Moreno	06560010	Moreno
06	06568	Morón	06568010	Morón
06	06638	Pilar	06638040	Pilar
06	06648	Presidente Perón	06648010	Presidente Perón
06	06658	Quilmes	06658010	Quilmes
06	06749	San Fernando	06749010	San Fernando
06	06756	San Isidro	06756010	San Isidro
06	06760	San Miguel	06760010	San Miguel
06	06778	San Vicente	06778010	Domselaar
06	06778	San Vicente	06778015	El Lauquen - Principado
06	06778	San Vicente	06778020	San Vicente
06	06778	San Vicente	06778030	Santa Rita - San Lucas
06	06805	Tigre	06805010	Tigre
06	06840	Tres de Febrero	06840010	Tres de Febrero
06	06861	Vicente López	06861010	Vicente López
06	06882	Zárate	06882040	Lima
06	06882	Zárate	06882050	Zárate
06	06882	Zárate	06882060	Barrio El Mangrullo
06	06882	Zárate	06882070	Chacras de Olivia
06	06882	Zárate	06882080	Chacras del Paraná
06	06882	Zárate	06882090	Puente Urquiza
06	06882	Zárate	06882100	Puerto Panal
06	06882	Zárate	06882110	Ruta 9 Km 107
06	06882	Zárate	06882120	Acceso a Lima
06	06007	Adolfo Alsina	06007010	Carhué
06	06007	Adolfo Alsina	06007020	Colonia San Miguel Arcángel
06	06007	Adolfo Alsina	06007030	Delfín Huergo
06	06007	Adolfo Alsina	06007040	Espartillar
06	06007	Adolfo Alsina	06007050	Esteban Agustín Gascón - Villa Margarita
06	06007	Adolfo Alsina	06007060	La Pala
06	06007	Adolfo Alsina	06007095	Leubucó
06	06007	Adolfo Alsina	06007070	Maza
06	06007	Adolfo Alsina	06007080	Rivera
06	06007	Adolfo Alsina	06007110	Yutuyaco
06	06014	Adolfo Gonzales Chaves	06014010	Adolfo Gonzales Chaves
06	06014	Adolfo Gonzales Chaves	06014020	De La Garma
06	06014	Adolfo Gonzales Chaves	06014030	Juan Eulogio Barra
06	06014	Adolfo Gonzales Chaves	06014040	Vásquez
06	06021	Alberti	06021010	Alberti
06	06021	Alberti	06021020	Coronel Seguí
06	06021	Alberti	06021030	Mechita
06	06021	Alberti	06021040	Pla
06	06021	Alberti	06021050	Achupallas
06	06021	Alberti	06021060	Villa María
06	06021	Alberti	06021070	Coronel Mom
06	06077	Arrecifes	06077010	Arrecifes
06	06077	Arrecifes	06077030	Viña
06	06042	Ayacucho	06042010	Ayacucho
06	06042	Ayacucho	06042020	La Constancia
06	06042	Ayacucho	06042030	Solanet
06	06042	Ayacucho	06042040	Udaquiola
06	06049	Azul	06049010	Ariel
06	06049	Azul	06049020	Azul
06	06049	Azul	06049030	Cacharí
06	06049	Azul	06049040	Chillar
06	06049	Azul	06049050	16 de Julio
06	06049	Azul	06049060	Parish
06	06056	Bahía Blanca	06056010	Bahía Blanca
06	06056	Bahía Blanca	06056020	Cabildo
06	06056	Bahía Blanca	06056030	General Daniel Cerri
06	06063	Balcarce	06063010	Balcarce
06	06063	Balcarce	06063020	Los Pinos
06	06063	Balcarce	06063030	Napaleofú
06	06063	Balcarce	06063040	Ramos Otero
06	06063	Balcarce	06063050	San Agustín
06	06063	Balcarce	06063060	Villa Laguna La Brava
06	06070	Baradero	06070010	Baradero
06	06070	Baradero	06070020	Irineo Portela
06	06070	Baradero	06070030	Santa Coloma
06	06070	Baradero	06070040	Villa Alsina
06	06070	Baradero	06070050	Quebradas
06	06084	Benito Juárez	06084020	Benito Juárez
06	06084	Benito Juárez	06084030	López
06	06084	Benito Juárez	06084040	Tedín Uriburu
06	06084	Benito Juárez	06084050	Villa Cacique - Barker
06	06105	Bolívar	06105010	Hale
06	06105	Bolívar	06105020	Juan Francisco Ibarra
06	06105	Bolívar	06105040	Paula
06	06105	Bolívar	06105050	Pirovano
06	06105	Bolívar	06105060	San Carlos de Bolívar
06	06105	Bolívar	06105070	Urdampilleta
06	06105	Bolívar	06105080	Villa Lynch Pueyrredón
06	06112	Bragado	06112010	Asamblea
06	06112	Bragado	06112020	Bragado
06	06112	Bragado	06112030	Comodoro Py
06	06112	Bragado	06112040	Eduardo O'Brien
06	06112	Bragado	06112050	Irala
06	06112	Bragado	06112060	Juan F. Salaberry
06	06112	Bragado	06112070	La Limpia
06	06112	Bragado	06112080	Mechita
06	06112	Bragado	06112090	Olascoaga
06	06112	Bragado	06112100	Warnes
06	06140	Capitán Sarmiento	06140010	Capitán Sarmiento
06	06140	Capitán Sarmiento	06140020	La Luisa
06	06147	Carlos Casares	06147010	Bellocq
06	06147	Carlos Casares	06147020	Cadret
06	06147	Carlos Casares	06147030	Carlos Casares
06	06147	Carlos Casares	06147040	Colonia Mauricio
06	06147	Carlos Casares	06147050	Hortensia
06	06147	Carlos Casares	06147060	La Sofía
06	06147	Carlos Casares	06147070	Mauricio Hirsch
06	06147	Carlos Casares	06147080	Moctezuma
06	06147	Carlos Casares	06147090	Ordoqui
06	06147	Carlos Casares	06147095	Santo Tomás
06	06147	Carlos Casares	06147100	Smith
06	06154	Carlos Tejedor	06154010	Carlos Tejedor
06	06154	Carlos Tejedor	06154020	Colonia Seré
06	06154	Carlos Tejedor	06154030	Curarú
06	06154	Carlos Tejedor	06154040	Timote
06	06154	Carlos Tejedor	06154050	Tres Algarrobos
06	06161	Carmen de Areco	06161010	Carmen de Areco
06	06161	Carmen de Areco	06161020	Pueblo Gouin
06	06161	Carmen de Areco	06161030	Tres Sargentos
06	06168	Castelli	06168010	Castelli
06	06168	Castelli	06168020	Centro Guerrero
06	06168	Castelli	06168030	Cerro de la Gloria
06	06210	Chacabuco	06210010	Castilla
06	06210	Chacabuco	06210020	Chacabuco
06	06210	Chacabuco	06210030	Los Ángeles
06	06210	Chacabuco	06210040	O' Higgins
06	06210	Chacabuco	06210050	Rawson
06	06218	Chascomús	06218070	Adela
06	06218	Chascomús	06218003	Barrio Lomas Altas
06	06218	Chascomús	06218010	Chascomús
06	06218	Chascomús	06218080	Don Cipriano
06	06218	Chascomús	06218015	Laguna Vitel
06	06218	Chascomús	06218030	Villa Parque Girado
06	06224	Chivilcoy	06224005	Benítez
06	06224	Chivilcoy	06224010	Chivilcoy
06	06224	Chivilcoy	06224020	Emilio Ayarza
06	06224	Chivilcoy	06224030	Gorostiaga
06	06224	Chivilcoy	06224040	La Rica
06	06224	Chivilcoy	06224050	Moquehuá
06	06224	Chivilcoy	06224090	Palemón Huergo
06	06224	Chivilcoy	06224060	Ramón Biaus
06	06224	Chivilcoy	06224070	San Sebastián
06	06175	Colón	06175010	Colón
06	06175	Colón	06175030	Pearson
06	06175	Colón	06175040	Sarasa
06	06175	Colón	06175020	Villa Manuel Pomar
06	06182	Coronel de Marina Leonardo Rosales	06182010	Bajo Hondo
06	06182	Coronel de Marina Leonardo Rosales	06182070	Calderón
06	06182	Coronel de Marina Leonardo Rosales	06182020	Pehuen Có
06	06182	Coronel de Marina Leonardo Rosales	06182030	Punta Alta
06	06189	Coronel Dorrego	06189010	Aparicio
06	06189	Coronel Dorrego	06189030	Coronel Dorrego
06	06189	Coronel Dorrego	06189040	El Perdido
06	06189	Coronel Dorrego	06189050	Faro
06	06189	Coronel Dorrego	06189060	Irene
06	06189	Coronel Dorrego	06189100	Los Eucaliptus
06	06189	Coronel Dorrego	06189020	Balneario Marisol
06	06189	Coronel Dorrego	06189070	Oriente
06	06189	Coronel Dorrego	06189075	Paraje La Ruta
06	06189	Coronel Dorrego	06189080	San Román
06	06196	Coronel Pringles	06196010	Coronel Pringles
06	06196	Coronel Pringles	06196020	El Divisorio
06	06196	Coronel Pringles	06196030	El Pensamiento
06	06196	Coronel Pringles	06196040	Indio Rico
06	06196	Coronel Pringles	06196050	Lartigau
06	06203	Coronel Suárez	06203010	Cascada
06	06203	Coronel Suárez	06203020	Coronel Suárez
06	06203	Coronel Suárez	06203030	Curamalal
06	06203	Coronel Suárez	06203040	D' Orbigny
06	06203	Coronel Suárez	06203050	Huanguelén
06	06203	Coronel Suárez	06203060	Pasman
06	06203	Coronel Suárez	06203080	Santa María
06	06203	Coronel Suárez	06203100	Villa Arcadia
06	06231	Daireaux	06231010	Andant
06	06231	Daireaux	06231020	Arboledas
06	06231	Daireaux	06231030	Daireaux
06	06231	Daireaux	06231040	La Larga
06	06231	Daireaux	06231050	La Manuela
06	06231	Daireaux	06231060	Salazar
06	06238	Dolores	06238010	Dolores
06	06238	Dolores	06238020	Sevigné
06	06277	Florentino Ameghino	06277010	Blaquier
06	06277	Florentino Ameghino	06277020	Florentino Ameghino
06	06277	Florentino Ameghino	06277030	Porvenir
06	06280	General Alvarado	06280005	Centinela del Mar
06	06280	General Alvarado	06280010	Comandante Nicanor Otamendi
06	06280	General Alvarado	06280020	Mar del Sur
06	06280	General Alvarado	06280030	Mechongué
06	06280	General Alvarado	06280040	Miramar
06	06287	General Alvear	06287010	General Alvear
06	06294	General Arenales	06294010	Arribeños
06	06294	General Arenales	06294020	Ascensión
06	06294	General Arenales	06294030	Estación Arenales
06	06294	General Arenales	06294040	Ferré - La Trinidad
06	06294	General Arenales	06294050	General Arenales
06	06294	General Arenales	06294060	La Angelita
06	06301	General Belgrano	06301030	Chas
06	06301	General Belgrano	06301010	General Belgrano
06	06301	General Belgrano	06301020	Gorchs
06	06308	General Guido	06308010	General Guido
06	06308	General Guido	06308020	Labardén
06	06315	General Juan Madariaga	06315020	Divisadero
06	06315	General Juan Madariaga	06315010	General Juan Madariaga
06	06322	General La Madrid	06322010	General La Madrid
06	06322	General La Madrid	06322020	La Colina
06	06322	General La Madrid	06322030	Las Martinetas
06	06322	General La Madrid	06322040	Líbano
06	06322	General La Madrid	06322050	Pontaut
06	06329	General Las Heras	06329020	General Las Heras
06	06329	General Las Heras	06329030	La Choza
06	06329	General Las Heras	06329050	Plomer
06	06329	General Las Heras	06329060	Villars
06	06336	General Lavalle	06336020	General Lavalle
06	06336	General Lavalle	06336030	Pavón
06	06343	General Paz	06343020	Loma Verde
06	06343	General Paz	06343030	Ranchos
06	06343	General Paz	06343040	Villanueva - Río Salado
06	06351	General Pinto	06351010	Iriarte
06	06351	General Pinto	06351020	General Pinto
06	06351	General Pinto	06351030	Germania
06	06351	General Pinto	06351035	Günther
06	06351	General Pinto	06351040	Coronel Granada
06	06351	General Pinto	06351050	Villa Roth
06	06357	General Pueyrredón	06357020	Barrio El Boquerón
06	06357	General Pueyrredón	06357060	Barrio Santa Paula
06	06357	General Pueyrredón	06357080	Chapadmalal
06	06357	General Pueyrredón	06357090	El Marquesado
06	06357	General Pueyrredón	06357110	Mar del Plata
06	06357	General Pueyrredón	06357120	Sierra de los Padres
06	06385	General Viamonte	06385010	Baigorrita
06	06385	General Viamonte	06385020	La Delfina
06	06385	General Viamonte	06385030	Los Toldos
06	06385	General Viamonte	06385040	San Emilio
06	06385	General Viamonte	06385050	Zavalía
06	06392	General Villegas	06392010	Banderaló
06	06392	General Villegas	06392020	Cañada Seca
06	06392	General Villegas	06392030	Coronel Charlone
06	06392	General Villegas	06392040	Emilio V. Bunge
06	06392	General Villegas	06392050	General Villegas
06	06392	General Villegas	06392060	Massey
06	06392	General Villegas	06392070	Pichincha
06	06392	General Villegas	06392080	Piedritas
06	06392	General Villegas	06392090	Santa Eleodora
06	06392	General Villegas	06392100	Santa Regina
06	06392	General Villegas	06392110	Villa Saboya
06	06392	General Villegas	06392120	Villa Sauze
06	06399	Guaminí	06399010	Arroyo Venado
06	06399	Guaminí	06399020	Casbas
06	06399	Guaminí	06399060	Balneario Cochicó
06	06399	Guaminí	06399030	Garré
06	06399	Guaminí	06399040	Guaminí
06	06399	Guaminí	06399050	Laguna Alsina
06	06406	Hipólito Yrigoyen	06406010	Henderson
06	06406	Hipólito Yrigoyen	06406020	Herrera Vegas
06	06413	Junín	06413010	Agustín Roca
06	06413	Junín	06413020	Agustina
06	06413	Junín	06413040	Fortín Tiburcio
06	06413	Junín	06413050	Junín
06	06413	Junín	06413055	Paraje La Agraria
06	06413	Junín	06413060	Laplacette
06	06413	Junín	06413070	Morse
06	06413	Junín	06413080	Saforcada
06	06420	La Costa	06420030	San Clemente del Tuyú
06	06420	La Costa	06420040	Mar del Tuyú - Mar de Ajó - San Bernardo
06	06420	La Costa	06420050	Costa Esmeralda
06	06420	La Costa	06420080	Kilómetro 314
06	06420	La Costa	06420060	Punta Médanos
06	06420	La Costa	06420070	Villa Robles
06	06448	Laprida	06448010	Laprida
06	06448	Laprida	06448020	Pueblo Nuevo
06	06448	Laprida	06448030	Pueblo San Jorge
06	06455	Las Flores	06455010	Coronel Boerr
06	06455	Las Flores	06455020	El Trigo
06	06455	Las Flores	06455030	Las Flores
06	06455	Las Flores	06455040	Pardo
06	06455	Las Flores	06455050	Rosas
06	06462	Leandro N. Alem	06462010	Alberdi Viejo
06	06462	Leandro N. Alem	06462020	El Dorado
06	06462	Leandro N. Alem	06462030	Fortín Acha
06	06462	Leandro N. Alem	06462040	Juan Bautista Alberdi
06	06462	Leandro N. Alem	06462050	Leandro N. Alem
06	06462	Leandro N. Alem	06462060	Vedia
06	06466	Lezama	06466020	El Destino
06	06466	Lezama	06466010	Lezama
06	06466	Lezama	06466030	Monasterio
06	06469	Lincoln	06469010	Arenaza
06	06469	Lincoln	06469020	Bayauca
06	06469	Lincoln	06469030	Bermúdez
06	06469	Lincoln	06469040	Carlos Salas
06	06469	Lincoln	06469050	Coronel Martínez de Hoz
06	06469	Lincoln	06469060	El Triunfo
06	06469	Lincoln	06469070	Las Toscas
06	06469	Lincoln	06469080	Lincoln
06	06469	Lincoln	06469090	Pasteur
06	06469	Lincoln	06469100	Roberts
06	06469	Lincoln	06469110	Triunvirato
06	06476	Lobería	06476010	Arenas Verdes
06	06476	Lobería	06476020	Licenciado Matienzo
06	06476	Lobería	06476030	Lobería
06	06476	Lobería	06476040	Pieres
06	06476	Lobería	06476050	San Manuel
06	06476	Lobería	06476060	Tamangueyú
06	06483	Lobos	06483010	Antonio Carboni
06	06483	Lobos	06483020	Elvira
06	06483	Lobos	06483040	Lobos
06	06483	Lobos	06483050	Salvador María - Laguna de Lobos
06	06483	Lobos	06483060	Zapiola
06	06483	Lobos	06483070	La Federala
06	06505	Magdalena	06505010	Atalaya
06	06505	Magdalena	06505020	Bartolomé Bavio
06	06505	Magdalena	06505080	Camping Magdalena
06	06505	Magdalena	06505070	Julio Arditi
06	06505	Magdalena	06505030	Los Naranjos
06	06505	Magdalena	06505040	Magdalena
06	06505	Magdalena	06505060	Vieytes
06	06511	Maipú	06511010	Las Armas
06	06511	Maipú	06511020	Maipú
06	06511	Maipú	06511030	Santo Domingo
06	06518	Mar Chiquita	06518010	Coronel Vidal
06	06518	Mar Chiquita	06518020	General Pirán
06	06518	Mar Chiquita	06518030	La Armonía
06	06518	Mar Chiquita	06518040	Mar Chiquita
06	06518	Mar Chiquita	06518050	Mar de Cobo
06	06518	Mar Chiquita	06518060	Santa Clara del Mar
06	06518	Mar Chiquita	06518070	Vivoratá
06	06532	Mercedes	06532005	Goldney
06	06532	Mercedes	06532030	Jorge Born
06	06532	Mercedes	06532020	Mercedes
06	06547	Monte	06547010	Abbott
06	06547	Monte	06547040	Francisco A. Berra
06	06547	Monte	06547020	San Miguel del Monte
06	06547	Monte	06547030	Zenón Videla Dorna
06	06553	Monte Hermoso	06553010	Balneario Sauce Grande
06	06553	Monte Hermoso	06553020	Monte Hermoso
06	06574	Navarro	06574010	José Juan Almeyra
06	06574	Navarro	06574020	Las Marianas
06	06574	Navarro	06574030	Navarro
06	06574	Navarro	06574040	Villa Moll
06	06581	Necochea	06581080	Balneario Los Ángeles
06	06581	Necochea	06581010	Claraz
06	06581	Necochea	06581025	Energía
06	06581	Necochea	06581030	Juan N. Fernández
06	06581	Necochea	06581040	Necochea – Quequén
06	06581	Necochea	06581050	Nicanor Olivera
06	06581	Necochea	06581060	Ramón Santamarina
06	06588	9 de Julio	06588010	Facundo Quiroga
06	06588	9 de Julio	06588020	Carlos María Naón
06	06588	9 de Julio	06588030	12 de Octubre
06	06588	9 de Julio	06588040	Dudignac
06	06588	9 de Julio	06588050	La Niña
06	06588	9 de Julio	06588060	French
06	06588	9 de Julio	06588070	Dennehy
06	06588	9 de Julio	06588080	Morea
06	06588	9 de Julio	06588090	Norumbega
06	06588	9 de Julio	06588100	9 de Julio
06	06588	9 de Julio	06588110	Patricios
06	06595	Olavarría	06595010	Blancagrande
06	06595	Olavarría	06595030	Colonia Nievas
06	06595	Olavarría	06595040	Colonia San Miguel
06	06595	Olavarría	06595050	Espigas
06	06595	Olavarría	06595060	Hinojo
06	06595	Olavarría	06595070	Olavarría
06	06595	Olavarría	06595080	Recalde
06	06595	Olavarría	06595090	Santa Luisa
06	06595	Olavarría	06595100	Sierra Chica
06	06595	Olavarría	06595110	Sierras Bayas
06	06595	Olavarría	06595120	Villa Alfredo Fortabat - Villa La Serranía
06	06602	Patagones	06602010	Bahía San Blas
06	06602	Patagones	06602020	Cardenal Cagliero
06	06602	Patagones	06602030	Carmen de Patagones
06	06602	Patagones	06602040	José B. Casas
06	06602	Patagones	06602050	Juan A. Pradere
06	06602	Patagones	06602060	Stroeder
06	06602	Patagones	06602070	Villalonga
06	06609	Pehuajó	06609010	Capitán Castro
06	06609	Pehuajó	06609020	Chiclana
06	06609	Pehuajó	06609030	Francisco Madero
06	06609	Pehuajó	06609035	Inocencio Sosa
06	06609	Pehuajó	06609040	Juan José Paso
06	06609	Pehuajó	06609050	Magdala
06	06609	Pehuajó	06609060	Mones Cazón
06	06609	Pehuajó	06609070	Nueva Plata
06	06609	Pehuajó	06609080	Pehuajó
06	06609	Pehuajó	06609090	Guanaco
06	06616	Pellegrini	06616010	Bocayuva
06	06616	Pellegrini	06616020	De Bary
06	06616	Pellegrini	06616030	Pellegrini
06	06623	Pergamino	06623010	Acevedo
06	06623	Pergamino	06623020	Fontezuela
06	06623	Pergamino	06623030	Guerrico
06	06623	Pergamino	06623040	Juan A. de la Peña
06	06623	Pergamino	06623050	Urquiza
06	06623	Pergamino	06623060	La Violeta
06	06623	Pergamino	06623070	Manuel Ocampo
06	06623	Pergamino	06623080	Mariano Benítez
06	06623	Pergamino	06623090	Mariano H. Alfonzo
06	06623	Pergamino	06623100	Pergamino
06	06623	Pergamino	06623110	Pinzón
06	06623	Pergamino	06623120	Rancagua
06	06623	Pergamino	06623130	El Socorro
06	06623	Pergamino	06623140	Villa San José
06	06630	Pila	06630020	Casalins
06	06630	Pila	06630010	Pila
06	06644	Pinamar	06644020	Montecarlo
06	06644	Pinamar	06644010	Pinamar
06	06651	Puan	06651010	Azopardo
06	06651	Puan	06651020	Bordenave
06	06651	Puan	06651030	Darregueira
06	06651	Puan	06651040	17 de Agosto
06	06651	Puan	06651100	Erize
06	06651	Puan	06651050	Estela
06	06651	Puan	06651060	Felipe Solá
06	06651	Puan	06651070	López Lecube
06	06651	Puan	06651080	Puan
06	06651	Puan	06651090	San Germán
06	06651	Puan	06651110	Villa Iris
06	06655	Punta Indio	06655010	Álvarez Jonte
06	06655	Punta Indio	06655015	Base Aeronaval Punta Indio
06	06655	Punta Indio	06655060	La Viruta
06	06655	Punta Indio	06655030	Pipinas
06	06655	Punta Indio	06655040	Punta Indio
06	06655	Punta Indio	06655050	Verónica
06	06665	Ramallo	06665010	El Paraíso
06	06665	Ramallo	06665020	Las Bahamas
06	06665	Ramallo	06665030	Pérez Millán
06	06665	Ramallo	06665040	Ramallo
06	06665	Ramallo	06665050	Villa General Savio
06	06672	Rauch	06672020	Martín Colman
06	06672	Rauch	06672030	Miranda
06	06672	Rauch	06672010	Rauch
06	06679	Rivadavia	06679010	América
06	06679	Rivadavia	06679020	Fortín Olavarría
06	06679	Rivadavia	06679030	González Moreno
06	06679	Rivadavia	06679040	Mira Pampa
06	06679	Rivadavia	06679050	Roosevelt
06	06679	Rivadavia	06679060	San Mauricio
06	06679	Rivadavia	06679070	Sansinena
06	06679	Rivadavia	06679080	Sundblad
06	06686	Rojas	06686010	La Beba
06	06686	Rojas	06686020	Las Carabelas
06	06686	Rojas	06686030	Los Indios
06	06686	Rojas	06686040	Rafael Obligado
06	06686	Rojas	06686050	Roberto Cano
06	06686	Rojas	06686060	Rojas
06	06686	Rojas	06686070	Sol de Mayo
06	06686	Rojas	06686080	Villa Manuel Pomar
06	06693	Roque Pérez	06693010	Carlos Beguerie
06	06693	Roque Pérez	06693020	Roque Pérez
06	06700	Saavedra	06700010	Arroyo Corto
06	06700	Saavedra	06700020	Colonia San Martín
06	06700	Saavedra	06700030	Dufaur
06	06700	Saavedra	06700040	Espartillar
06	06700	Saavedra	06700050	Goyena
06	06700	Saavedra	06700090	Club de Pesca Saavedra
06	06700	Saavedra	06700055	Las Encadenadas
06	06700	Saavedra	06700060	Pigüé
06	06700	Saavedra	06700070	Saavedra
06	06707	Saladillo	06707010	Álvarez de Toledo
06	06707	Saladillo	06707030	Cazón
06	06707	Saladillo	06707040	Del Carril
06	06707	Saladillo	06707050	Polvaredas
06	06707	Saladillo	06707060	Saladillo
06	06721	Salliqueló	06721010	Quenumá
06	06721	Salliqueló	06721020	Salliqueló
06	06714	Salto	06714010	Arroyo Dulce
06	06714	Salto	06714020	Berdier
06	06714	Salto	06714030	Gahan
06	06714	Salto	06714040	Inés Indart
06	06714	Salto	06714050	La Invencible
06	06714	Salto	06714060	Salto
06	06728	San Andrés de Giles	06728010	Azcuénaga
06	06728	San Andrés de Giles	06728020	Cucullú
06	06728	San Andrés de Giles	06728030	Franklin
06	06728	San Andrés de Giles	06728040	San Andrés de Giles
06	06728	San Andrés de Giles	06728050	Solís
06	06728	San Andrés de Giles	06728060	Villa Espil
06	06728	San Andrés de Giles	06728070	Villa Ruiz
06	06728	San Andrés de Giles	06728080	Chacras de Villa Espil
06	06735	San Antonio de Areco	06735010	Duggan
06	06735	San Antonio de Areco	06735020	San Antonio de Areco
06	06735	San Antonio de Areco	06735040	Vagues
06	06735	San Antonio de Areco	06735030	Villa Lía
06	06742	San Cayetano	06742010	Balneario San Cayetano
06	06742	San Cayetano	06742040	Cristiano Muerto
06	06742	San Cayetano	06742020	Ochandio
06	06742	San Cayetano	06742030	San Cayetano
06	06763	San Nicolás	06763010	Conesa
06	06763	San Nicolás	06763020	Erézcano
06	06763	San Nicolás	06763030	General Rojo
06	06763	San Nicolás	06763050	San Nicolás de los Arroyos
06	06763	San Nicolás	06763060	Villa Esperanza
06	06770	San Pedro	06770010	Gobernador Castro
06	06770	San Pedro	06770015	Ingeniero Moneta
06	06770	San Pedro	06770020	Obligado
06	06770	San Pedro	06770030	Pueblo Doyle
06	06770	San Pedro	06770040	Río Tala
06	06770	San Pedro	06770050	San Pedro
06	06770	San Pedro	06770060	Santa Lucía
06	06784	Suipacha	06784010	General Rivas
06	06784	Suipacha	06784020	Suipacha
06	06791	Tandil	06791060	Azucena
06	06791	Tandil	06791090	Barrio Cerrado La Mata
06	06791	Tandil	06791010	De La Canal
06	06791	Tandil	06791070	Fulton
06	06791	Tandil	06791030	Gardey
06	06791	Tandil	06791080	Iraola
06	06791	Tandil	06791040	María Ignacia 
06	06791	Tandil	06791050	Tandil
06	06798	Tapalqué	06798010	Crotto
06	06798	Tapalqué	06798020	Tapalqué
06	06798	Tapalqué	06798030	Velloso
06	06812	Tordillo	06812010	General Conesa
06	06812	Tordillo	06812020	Villa Roch
06	06819	Tornquist	06819010	Chasicó
06	06819	Tornquist	06819060	Villa Serrana La Gruta
06	06819	Tornquist	06819110	Club de Pesca Pigüé
06	06819	Tornquist	06819100	Pelicurá
06	06819	Tornquist	06819020	Saldungaray
06	06819	Tornquist	06819030	Sierra de la Ventana
06	06819	Tornquist	06819040	Tornquist
06	06819	Tornquist	06819050	Tres Picos
06	06819	Tornquist	06819070	Villa Ventana
06	06826	Trenque Lauquen	06826010	Berutti
